CustomerID,Region,Cultural Event,Sweet,Rating,Sentiment
586,South India,Pongal,Jangiri,4,Positive
587,North India,Baisakhi,Gulab Jamun,2,Positive
588,North India,Diwali,Ladoo,2,Positive
589,West India,Diwali,Modak,5,Negative
590,North India,Diwali,Gulab Jamun,2,Negative
591,South India,Pongal,Kozhukattai,1,Positive
592,West India,Ganesh Chaturthi,Puran Poli,5,Negative
593,West India,Gudi Padwa,Modak,4,Negative
594,South India,Diwali,Payasam,2,Negative
595,East India,Poila Baisakh,Pitha,1,Positive
596,East India,Poila Baisakh,Chomchom,5,Negative
597,North India,Diwali,Kaju Katli,4,Positive
598,West India,Navratri,Puran Poli,5,Positive
599,West India,Diwali,Jalebi,5,Negative
600,East India,Bihu,Chomchom,3,Positive
601,North India,Lohri,Ladoo,1,Negative
602,North India,Baisakhi,Kaju Katli,5,Positive
603,South India,Pongal,Payasam,2,Negative
604,North India,Holi,Rasgulla,3,Positive
605,South India,Onam,Kozhukattai,3,Positive
606,East India,Diwali,Pitha,4,Negative
607,South India,Ugadi,Mysore Pak,1,Positive
608,South India,Onam,Mysore Pak,5,Negative
609,North India,Lohri,Ladoo,2,Negative
610,South India,Diwali,Mysore Pak,1,Positive
611,South India,Pongal,Kozhukattai,1,Negative
612,West India,Ganesh Chaturthi,Shrikhand,3,Negative
613,South India,Onam,Jangiri,4,Negative
614,South India,Diwali,Payasam,5,Positive
615,West India,Diwali,Shrikhand,2,Positive
616,North India,Baisakhi,Gulab Jamun,2,Negative
617,South India,Pongal,Jangiri,2,Negative
618,North India,Holi,Kaju Katli,3,Positive
619,North India,Lohri,Rasgulla,1,Negative
620,South India,Onam,Mysore Pak,3,Negative
621,North India,Diwali,Gulab Jamun,4,Negative
622,West India,Navratri,Jalebi,4,Negative
623,East India,Poila Baisakh,Sandesh,4,Positive
624,South India,Ugadi,Mysore Pak,1,Negative
625,North India,Lohri,Kaju Katli,1,Positive
626,East India,Diwali,Chomchom,2,Positive
627,North India,Lohri,Rasgulla,1,Negative
628,South India,Ugadi,Payasam,1,Positive
629,East India,Diwali,Pitha,4,Negative
630,East India,Bihu,Pitha,1,Positive
631,West India,Gudi Padwa,Puran Poli,1,Negative
632,North India,Baisakhi,Gulab Jamun,3,Negative
633,South India,Pongal,Mysore Pak,2,Positive
634,East India,Durga Puja,Chomchom,1,Negative
635,West India,Gudi Padwa,Jalebi,3,Positive
636,West India,Navratri,Shrikhand,4,Negative
637,South India,Ugadi,Mysore Pak,3,Negative
638,West India,Diwali,Puran Poli,3,Positive
639,South India,Pongal,Mysore Pak,3,Negative
640,South India,Pongal,Jangiri,5,Negative
641,West India,Navratri,Jalebi,3,Positive
642,West India,Ganesh Chaturthi,Puran Poli,1,Negative
643,South India,Onam,Payasam,2,Positive
644,North India,Baisakhi,Gulab Jamun,4,Positive
645,South India,Diwali,Kozhukattai,1,Positive
646,West India,Gudi Padwa,Shrikhand,3,Negative
647,North India,Baisakhi,Gulab Jamun,4,Positive
648,South India,Pongal,Mysore Pak,5,Positive
649,East India,Bihu,Chomchom,3,Negative
650,West India,Gudi Padwa,Modak,2,Negative
651,West India,Navratri,Jalebi,1,Negative
652,East India,Diwali,Sandesh,4,Negative
653,East India,Durga Puja,Rasgulla,3,Negative
654,East India,Poila Baisakh,Sandesh,2,Positive
655,East India,Poila Baisakh,Rasgulla,3,Negative
656,North India,Holi,Rasgulla,2,Negative
657,West India,Diwali,Modak,5,Positive
658,North India,Lohri,Rasgulla,2,Positive
659,South India,Onam,Payasam,1,Positive
660,North India,Baisakhi,Gulab Jamun,3,Positive
661,East India,Bihu,Chomchom,5,Negative
662,North India,Diwali,Ladoo,3,Negative
663,West India,Navratri,Jalebi,5,Negative
664,East India,Diwali,Rasgulla,1,Negative
665,North India,Baisakhi,Gulab Jamun,2,Positive
666,South India,Onam,Payasam,3,Negative
667,North India,Diwali,Rasgulla,2,Positive
668,North India,Holi,Kaju Katli,5,Negative
669,East India,Poila Baisakh,Chomchom,3,Negative
670,East India,Diwali,Chomchom,3,Negative
671,North India,Diwali,Kaju Katli,5,Negative
672,East India,Durga Puja,Chomchom,1,Negative
673,East India,Bihu,Rasgulla,3,Negative
674,South India,Onam,Payasam,1,Negative
675,East India,Diwali,Sandesh,4,Negative
676,East India,Poila Baisakh,Chomchom,4,Positive
677,South India,Diwali,Payasam,5,Negative
678,East India,Bihu,Pitha,5,Positive
679,East India,Durga Puja,Chomchom,2,Negative
680,South India,Diwali,Mysore Pak,2,Negative
681,South India,Diwali,Jangiri,3,Negative
682,East India,Bihu,Chomchom,1,Negative
683,North India,Diwali,Rasgulla,2,Positive
684,West India,Diwali,Jalebi,1,Positive
685,South India,Onam,Kozhukattai,4,Negative
686,South India,Diwali,Payasam,1,Negative
687,East India,Diwali,Rasgulla,1,Positive
688,West India,Diwali,Puran Poli,2,Positive
689,West India,Ganesh Chaturthi,Puran Poli,5,Negative
690,West India,Gudi Padwa,Jalebi,4,Negative
691,North India,Diwali,Ladoo,3,Positive
692,East India,Diwali,Sandesh,1,Positive
693,South India,Diwali,Kozhukattai,2,Positive
694,West India,Diwali,Puran Poli,1,Positive
695,East India,Bihu,Chomchom,5,Negative
696,West India,Navratri,Shrikhand,4,Negative
697,South India,Onam,Jangiri,1,Positive
698,South India,Onam,Payasam,1,Positive
699,North India,Lohri,Gulab Jamun,4,Negative
700,North India,Diwali,Gulab Jamun,1,Positive
701,North India,Baisakhi,Rasgulla,4,Positive
702,East India,Poila Baisakh,Pitha,2,Positive
703,East India,Poila Baisakh,Sandesh,5,Negative
704,South India,Ugadi,Mysore Pak,5,Positive
705,East India,Durga Puja,Sandesh,4,Positive
706,South India,Diwali,Payasam,3,Negative
707,East India,Diwali,Sandesh,5,Negative
708,South India,Ugadi,Kozhukattai,2,Positive
709,North India,Diwali,Gulab Jamun,5,Negative
710,South India,Pongal,Mysore Pak,1,Negative
711,South India,Ugadi,Kozhukattai,3,Negative
712,North India,Diwali,Ladoo,1,Negative
713,East India,Bihu,Chomchom,1,Positive
714,North India,Diwali,Ladoo,2,Negative
715,East India,Poila Baisakh,Rasgulla,1,Negative
716,East India,Diwali,Sandesh,4,Negative
717,West India,Diwali,Jalebi,4,Negative
718,South India,Pongal,Payasam,1,Positive
719,North India,Baisakhi,Rasgulla,5,Negative
720,South India,Ugadi,Kozhukattai,5,Positive
721,South India,Ugadi,Jangiri,1,Negative
722,West India,Ganesh Chaturthi,Modak,3,Negative
723,North India,Holi,Kaju Katli,5,Positive
724,West India,Navratri,Jalebi,3,Negative
725,South India,Pongal,Mysore Pak,2,Negative
726,West India,Navratri,Modak,4,Negative
727,South India,Diwali,Kozhukattai,1,Positive
728,West India,Gudi Padwa,Puran Poli,1,Negative
729,West India,Gudi Padwa,Modak,4,Negative
730,East India,Durga Puja,Chomchom,1,Positive
731,West India,Gudi Padwa,Modak,5,Positive
732,North India,Lohri,Ladoo,4,Negative
733,East India,Durga Puja,Pitha,4,Negative
734,West India,Diwali,Jalebi,1,Positive
735,South India,Pongal,Kozhukattai,3,Negative
736,East India,Durga Puja,Sandesh,2,Negative
737,South India,Ugadi,Mysore Pak,3,Positive
738,South India,Pongal,Jangiri,2,Negative
739,South India,Diwali,Mysore Pak,4,Positive
740,North India,Baisakhi,Rasgulla,5,Positive
741,West India,Ganesh Chaturthi,Modak,5,Negative
742,West India,Navratri,Puran Poli,2,Positive
743,West India,Diwali,Jalebi,4,Positive
744,East India,Poila Baisakh,Rasgulla,3,Negative
745,South India,Onam,Jangiri,5,Negative
746,East India,Diwali,Pitha,2,Negative
747,East India,Diwali,Pitha,5,Negative
748,North India,Lohri,Rasgulla,5,Negative
749,East India,Poila Baisakh,Sandesh,5,Positive
750,North India,Baisakhi,Ladoo,1,Positive
751,South India,Diwali,Payasam,3,Negative
752,South India,Pongal,Kozhukattai,2,Positive
753,East India,Poila Baisakh,Sandesh,5,Positive
754,West India,Navratri,Shrikhand,1,Negative
755,West India,Gudi Padwa,Shrikhand,5,Positive
756,North India,Lohri,Ladoo,5,Negative
757,South India,Diwali,Payasam,2,Negative
758,West India,Navratri,Modak,2,Positive
759,North India,Baisakhi,Gulab Jamun,4,Negative
760,East India,Diwali,Pitha,5,Negative
761,North India,Lohri,Rasgulla,2,Positive
762,South India,Diwali,Mysore Pak,5,Negative
763,West India,Diwali,Modak,3,Positive
764,South India,Pongal,Payasam,4,Negative
765,North India,Lohri,Ladoo,2,Negative
766,East India,Bihu,Rasgulla,2,Negative
767,North India,Diwali,Kaju Katli,4,Positive
768,South India,Pongal,Kozhukattai,4,Positive
769,West India,Diwali,Shrikhand,1,Negative
770,West India,Gudi Padwa,Modak,3,Positive
771,East India,Durga Puja,Sandesh,2,Positive
772,North India,Holi,Ladoo,4,Positive
773,South India,Ugadi,Mysore Pak,2,Positive
774,West India,Diwali,Modak,1,Positive
775,North India,Holi,Kaju Katli,5,Positive
776,South India,Diwali,Jangiri,4,Negative
777,West India,Gudi Padwa,Shrikhand,1,Negative
778,North India,Diwali,Gulab Jamun,5,Positive
779,North India,Lohri,Gulab Jamun,3,Negative
780,North India,Lohri,Rasgulla,4,Negative
781,North India,Baisakhi,Ladoo,5,Positive
782,South India,Ugadi,Kozhukattai,2,Negative
783,East India,Durga Puja,Pitha,1,Positive
784,North India,Baisakhi,Gulab Jamun,3,Positive
785,East India,Diwali,Chomchom,5,Positive
786,South India,Onam,Payasam,5,Negative
787,South India,Pongal,Payasam,5,Positive
788,West India,Ganesh Chaturthi,Shrikhand,1,Negative
789,North India,Holi,Rasgulla,3,Negative
790,South India,Onam,Mysore Pak,3,Positive
791,South India,Diwali,Jangiri,4,Negative
792,East India,Diwali,Rasgulla,3,Negative
793,South India,Pongal,Kozhukattai,2,Positive
794,West India,Diwali,Shrikhand,2,Negative
795,West India,Gudi Padwa,Jalebi,3,Negative
796,West India,Ganesh Chaturthi,Puran Poli,5,Positive
797,East India,Diwali,Pitha,3,Positive
798,North India,Diwali,Gulab Jamun,5,Negative
799,South India,Pongal,Kozhukattai,5,Negative
800,South India,Diwali,Jangiri,2,Negative
801,South India,Ugadi,Mysore Pak,4,Negative
802,North India,Holi,Ladoo,5,Positive
803,West India,Navratri,Puran Poli,5,Positive
804,West India,Diwali,Modak,2,Negative
805,South India,Pongal,Kozhukattai,3,Positive
806,North India,Holi,Kaju Katli,4,Negative
807,West India,Ganesh Chaturthi,Modak,3,Positive
808,East India,Bihu,Pitha,4,Negative
809,East India,Durga Puja,Rasgulla,4,Positive
810,West India,Diwali,Shrikhand,4,Negative
811,North India,Holi,Rasgulla,2,Positive
812,North India,Lohri,Ladoo,2,Positive
813,South India,Diwali,Mysore Pak,2,Negative
814,East India,Durga Puja,Chomchom,4,Negative
815,South India,Onam,Jangiri,1,Positive
816,North India,Holi,Ladoo,2,Positive
817,South India,Pongal,Payasam,3,Positive
818,West India,Ganesh Chaturthi,Shrikhand,1,Positive
819,West India,Gudi Padwa,Jalebi,2,Positive
820,West India,Navratri,Puran Poli,5,Negative
821,South India,Diwali,Jangiri,5,Positive
822,South India,Ugadi,Jangiri,2,Positive
823,North India,Holi,Rasgulla,2,Positive
824,South India,Ugadi,Mysore Pak,5,Positive
825,North India,Baisakhi,Ladoo,5,Positive
826,West India,Gudi Padwa,Shrikhand,1,Negative
827,South India,Ugadi,Jangiri,3,Positive
828,West India,Navratri,Shrikhand,4,Positive
829,North India,Lohri,Rasgulla,3,Positive
830,North India,Diwali,Gulab Jamun,5,Positive
831,West India,Navratri,Shrikhand,4,Negative
832,North India,Holi,Rasgulla,5,Negative
833,East India,Poila Baisakh,Rasgulla,5,Negative
834,West India,Navratri,Jalebi,5,Negative
835,South India,Diwali,Jangiri,3,Negative
836,East India,Poila Baisakh,Pitha,1,Positive
837,West India,Navratri,Modak,2,Negative
838,East India,Durga Puja,Pitha,4,Positive
839,North India,Holi,Rasgulla,5,Negative
840,North India,Diwali,Kaju Katli,2,Negative
841,North India,Diwali,Rasgulla,4,Negative
842,North India,Holi,Rasgulla,4,Positive
843,South India,Diwali,Payasam,1,Positive
844,South India,Pongal,Kozhukattai,2,Positive
845,South India,Pongal,Kozhukattai,4,Negative
846,West India,Gudi Padwa,Puran Poli,5,Positive
847,North India,Diwali,Kaju Katli,5,Negative
848,East India,Bihu,Pitha,5,Positive
849,West India,Gudi Padwa,Modak,3,Positive
850,West India,Ganesh Chaturthi,Modak,5,Negative
851,East India,Durga Puja,Rasgulla,5,Negative
852,West India,Gudi Padwa,Jalebi,2,Negative
853,West India,Gudi Padwa,Modak,4,Positive
854,East India,Durga Puja,Chomchom,2,Positive
855,East India,Poila Baisakh,Rasgulla,5,Positive
856,East India,Diwali,Rasgulla,1,Negative
857,East India,Durga Puja,Pitha,4,Negative
858,East India,Diwali,Rasgulla,2,Positive
859,West India,Navratri,Puran Poli,2,Negative
860,South India,Onam,Payasam,2,Negative
861,South India,Pongal,Mysore Pak,1,Negative
862,North India,Diwali,Rasgulla,3,Negative
863,West India,Diwali,Jalebi,2,Negative
864,West India,Navratri,Puran Poli,1,Negative
865,West India,Ganesh Chaturthi,Shrikhand,4,Positive
866,West India,Ganesh Chaturthi,Jalebi,3,Positive
867,North India,Holi,Rasgulla,5,Positive
868,East India,Bihu,Rasgulla,2,Negative
869,South India,Diwali,Jangiri,5,Negative
870,East India,Diwali,Chomchom,4,Positive
871,West India,Diwali,Shrikhand,4,Negative
872,West India,Navratri,Puran Poli,5,Positive
873,North India,Lohri,Ladoo,5,Negative
874,West India,Navratri,Puran Poli,2,Negative
875,North India,Holi,Rasgulla,4,Positive
876,East India,Poila Baisakh,Rasgulla,3,Positive
877,West India,Ganesh Chaturthi,Puran Poli,1,Positive
878,East India,Poila Baisakh,Sandesh,4,Negative
879,East India,Bihu,Rasgulla,5,Negative
880,East India,Durga Puja,Chomchom,1,Negative
881,South India,Onam,Kozhukattai,3,Negative
882,West India,Gudi Padwa,Modak,4,Negative
883,West India,Navratri,Puran Poli,3,Negative
884,West India,Ganesh Chaturthi,Modak,2,Negative
885,South India,Diwali,Kozhukattai,3,Negative
886,West India,Diwali,Jalebi,3,Negative
887,West India,Navratri,Puran Poli,1,Positive
888,South India,Diwali,Mysore Pak,2,Positive
889,West India,Ganesh Chaturthi,Modak,1,Negative
890,North India,Diwali,Rasgulla,5,Positive
891,North India,Lohri,Ladoo,1,Negative
892,East India,Diwali,Pitha,3,Negative
893,South India,Onam,Payasam,1,Positive
894,East India,Bihu,Chomchom,4,Negative
895,West India,Navratri,Puran Poli,5,Negative
896,West India,Diwali,Shrikhand,4,Positive
897,North India,Baisakhi,Kaju Katli,3,Negative
898,East India,Diwali,Rasgulla,1,Positive
899,South India,Diwali,Kozhukattai,4,Positive
900,West India,Gudi Padwa,Shrikhand,1,Negative
901,East India,Diwali,Sandesh,5,Negative
902,South India,Ugadi,Jangiri,4,Positive
903,South India,Ugadi,Jangiri,2,Negative
904,North India,Baisakhi,Ladoo,5,Negative
905,East India,Bihu,Chomchom,2,Positive
906,South India,Onam,Kozhukattai,1,Negative
907,West India,Diwali,Jalebi,2,Negative
908,North India,Holi,Gulab Jamun,5,Positive
909,South India,Pongal,Kozhukattai,3,Positive
910,West India,Ganesh Chaturthi,Puran Poli,1,Positive
911,North India,Baisakhi,Ladoo,3,Negative
912,East India,Poila Baisakh,Rasgulla,4,Positive
913,East India,Durga Puja,Pitha,1,Negative
914,West India,Ganesh Chaturthi,Jalebi,2,Positive
915,East India,Poila Baisakh,Sandesh,1,Positive
916,West India,Gudi Padwa,Puran Poli,1,Positive
917,West India,Ganesh Chaturthi,Puran Poli,4,Negative
918,East India,Bihu,Pitha,1,Positive
919,East India,Poila Baisakh,Rasgulla,2,Negative
920,North India,Holi,Gulab Jamun,2,Negative
921,East India,Durga Puja,Pitha,3,Positive
922,West India,Navratri,Modak,1,Negative
923,South India,Diwali,Mysore Pak,2,Positive
924,West India,Ganesh Chaturthi,Shrikhand,1,Positive
925,East India,Diwali,Sandesh,2,Negative
926,South India,Diwali,Kozhukattai,4,Positive
927,North India,Baisakhi,Kaju Katli,2,Negative
928,North India,Baisakhi,Rasgulla,5,Negative
929,West India,Navratri,Puran Poli,5,Negative
930,East India,Poila Baisakh,Rasgulla,5,Positive
931,North India,Holi,Rasgulla,3,Negative
932,East India,Poila Baisakh,Sandesh,5,Negative
933,South India,Pongal,Kozhukattai,5,Positive
934,East India,Durga Puja,Chomchom,2,Negative
935,South India,Diwali,Kozhukattai,4,Negative
936,North India,Diwali,Gulab Jamun,1,Positive
937,South India,Pongal,Payasam,1,Negative
938,South India,Pongal,Mysore Pak,5,Negative
939,West India,Diwali,Modak,3,Positive
940,North India,Diwali,Ladoo,4,Positive
941,West India,Ganesh Chaturthi,Shrikhand,5,Negative
942,East India,Durga Puja,Rasgulla,5,Positive
943,North India,Lohri,Gulab Jamun,2,Positive
944,North India,Holi,Rasgulla,2,Positive
945,South India,Onam,Jangiri,1,Negative
946,West India,Gudi Padwa,Modak,2,Positive
947,West India,Diwali,Puran Poli,5,Negative
948,East India,Bihu,Rasgulla,3,Negative
949,West India,Diwali,Puran Poli,5,Positive
950,West India,Diwali,Shrikhand,4,Negative
951,West India,Ganesh Chaturthi,Modak,3,Positive
952,South India,Diwali,Mysore Pak,3,Positive
953,South India,Diwali,Mysore Pak,3,Positive
954,North India,Diwali,Rasgulla,3,Positive
955,South India,Diwali,Kozhukattai,5,Positive
956,South India,Diwali,Kozhukattai,1,Negative
957,South India,Pongal,Kozhukattai,4,Positive
958,West India,Ganesh Chaturthi,Shrikhand,1,Negative
959,North India,Diwali,Kaju Katli,3,Negative
960,West India,Ganesh Chaturthi,Puran Poli,5,Positive
961,West India,Ganesh Chaturthi,Shrikhand,5,Positive
962,East India,Diwali,Rasgulla,5,Positive
963,South India,Pongal,Jangiri,4,Positive
964,South India,Ugadi,Kozhukattai,4,Positive
965,South India,Diwali,Mysore Pak,4,Positive
966,West India,Diwali,Modak,4,Negative
967,South India,Onam,Jangiri,5,Positive
968,West India,Gudi Padwa,Puran Poli,5,Positive
969,South India,Pongal,Kozhukattai,4,Negative
970,North India,Diwali,Rasgulla,4,Negative
971,East India,Diwali,Rasgulla,3,Positive
972,East India,Diwali,Rasgulla,5,Negative
973,South India,Ugadi,Mysore Pak,2,Positive
974,East India,Diwali,Sandesh,1,Positive
975,South India,Onam,Kozhukattai,1,Negative
976,North India,Lohri,Rasgulla,4,Positive
977,East India,Diwali,Pitha,2,Negative
978,West India,Navratri,Modak,4,Positive
979,East India,Diwali,Sandesh,3,Positive
980,East India,Durga Puja,Chomchom,1,Positive
981,West India,Diwali,Shrikhand,1,Positive
982,East India,Poila Baisakh,Pitha,4,Positive
983,East India,Poila Baisakh,Sandesh,2,Positive
984,West India,Ganesh Chaturthi,Modak,2,Negative
985,East India,Poila Baisakh,Chomchom,2,Positive
986,East India,Bihu,Rasgulla,3,Positive
987,East India,Durga Puja,Rasgulla,4,Positive
988,East India,Diwali,Pitha,3,Negative
989,South India,Pongal,Jangiri,5,Positive
990,West India,Navratri,Puran Poli,4,Negative
991,East India,Poila Baisakh,Pitha,2,Positive
992,South India,Onam,Kozhukattai,5,Positive
993,West India,Navratri,Puran Poli,3,Positive
994,North India,Holi,Kaju Katli,2,Positive
995,East India,Poila Baisakh,Chomchom,3,Negative
996,East India,Diwali,Pitha,1,Positive
997,South India,Pongal,Kozhukattai,5,Positive
998,South India,Onam,Mysore Pak,3,Positive
999,West India,Navratri,Jalebi,3,Positive
1000,West India,Gudi Padwa,Jalebi,2,Positive
1001,South India,Onam,Mysore Pak,4,Positive
1002,East India,Poila Baisakh,Pitha,2,Positive
1003,North India,Holi,Rasgulla,5,Negative
1004,East India,Poila Baisakh,Pitha,4,Negative
1005,North India,Baisakhi,Kaju Katli,4,Positive
1006,North India,Baisakhi,Rasgulla,1,Positive
1007,West India,Ganesh Chaturthi,Jalebi,5,Positive
1008,South India,Diwali,Jangiri,4,Negative
1009,East India,Poila Baisakh,Pitha,4,Negative
1010,North India,Holi,Rasgulla,4,Positive
1011,North India,Holi,Ladoo,4,Negative
1012,East India,Poila Baisakh,Sandesh,2,Negative
1013,South India,Ugadi,Mysore Pak,3,Negative
1014,South India,Pongal,Mysore Pak,1,Negative
1015,East India,Durga Puja,Chomchom,5,Positive
1016,West India,Gudi Padwa,Modak,2,Negative
1017,South India,Onam,Payasam,2,Positive
1018,West India,Diwali,Shrikhand,4,Negative
1019,South India,Pongal,Payasam,2,Positive
1020,East India,Durga Puja,Chomchom,4,Negative
1021,North India,Baisakhi,Ladoo,2,Negative
1022,West India,Gudi Padwa,Jalebi,1,Positive
1023,South India,Diwali,Payasam,1,Positive
1024,South India,Pongal,Kozhukattai,1,Positive
1025,North India,Lohri,Kaju Katli,1,Positive
1026,North India,Baisakhi,Ladoo,2,Negative
1027,South India,Ugadi,Kozhukattai,1,Positive
