Region,Sweet_Preference,Festival,Language,Socio_Economic_Class,Purchase_Amount,Cluster_Label
0,9,12,8,1,-1.1472231132471977,6
3,5,8,7,1,1.593603456608709,0
0,9,2,8,2,-1.235828250720402,1
1,3,6,9,0,0.3327138263921987,9
0,2,10,8,1,-1.170722736664004,5
0,11,7,0,2,-1.105231982879462,4
2,1,11,10,1,-1.6568182256365651,5
1,11,0,9,1,-1.5784604649320013,1
3,5,8,5,2,0.17815564746067902,0
0,12,2,0,1,-0.6624374393503276,7
3,10,3,2,0,-0.38529597892327067,7
3,5,4,7,2,1.4336904454559822,3
1,5,5,12,0,0.42266730291390825,9
3,13,4,7,0,-1.7089026368816835,1
0,12,7,0,1,0.5388170809494345,4
2,8,11,10,2,-0.11112086440292554,5
1,3,0,9,2,0.1100067395519409,2
0,11,12,8,0,-0.9562212560332211,6
1,0,5,12,0,-1.6230712254511186,9
1,11,6,9,0,0.314915750951929,6
2,8,9,10,0,1.6401018917957337,6
2,7,9,4,2,0.3116412132627018,0
2,4,13,6,1,-0.29349335170646834,0
2,7,11,4,0,-1.6270391946510057,0
3,13,3,2,1,1.0847017757300013,7
3,5,3,7,0,-0.23405086165379263,3
2,8,9,10,1,0.5280688925342069,6
2,7,1,4,0,1.129774823922892,3
3,5,1,7,0,-0.9965558555699363,3
2,8,1,11,2,-1.0919412122584813,1
3,6,8,7,1,-1.081693835489841,0
3,13,4,5,1,0.041395543969429086,7
0,9,10,8,1,1.6773930974801086,6
3,6,8,5,0,-0.8519753855973556,0
3,5,1,7,1,1.193454950985156,3
1,0,0,12,2,0.9338418981886673,2
1,11,6,9,1,0.1445627431664902,6
3,5,1,2,0,-1.2319758534389582,3
0,11,7,8,0,-0.2054660738254806,6
3,5,1,5,0,1.7289381731058246,3
1,3,0,9,1,0.774891986356302,2
3,5,4,2,0,-1.6653320236285556,3
2,7,9,4,2,1.3333740202471895,0
1,3,1,12,1,1.699428809929966,2
0,9,12,0,0,-0.784674005090535,4
2,7,1,11,0,-1.5157434371900984,2
0,9,12,8,2,-0.8907305022486789,6
1,11,6,9,2,-0.22357234104826576,6
0,2,7,8,1,-0.015812555660009355,9
1,11,0,3,0,-1.640830776918574,7
0,12,2,0,0,-1.0982206198272344,7
0,2,7,1,2,0.16968037344150325,8
0,11,10,8,1,0.5324221014622381,6
0,12,2,0,1,0.45795526201193204,7
2,8,11,4,1,-0.2641380844218676,0
2,7,9,10,2,-1.641100444728275,5
1,11,5,9,1,-1.238024117170825,1
3,6,3,5,1,-0.2555472384842482,3
1,5,0,12,2,1.6127113471246692,2
3,6,4,7,1,-0.22834931367725594,3
2,7,1,4,2,-1.0887437225148828,3
3,13,8,7,1,-0.578647798478928,6
1,3,5,3,2,-0.35413008491639136,3
3,13,1,5,1,1.7056311695530904,7
2,4,9,11,0,-1.1609376475691373,5
3,6,8,2,2,-0.5895500827854135,0
3,13,8,5,2,-1.1222981028362573,6
3,13,8,7,0,0.11478371218093107,6
1,3,6,12,2,0.1652886405406571,9
2,7,9,10,0,1.3885403493174628,5
1,0,1,12,0,-1.0761463834045621,2
0,2,12,1,2,0.44897917634616863,8
2,4,1,6,1,0.7123675784784717,3
1,0,6,9,0,1.7099073305354928,9
2,8,11,10,1,1.3772528252828327,5
0,12,12,1,0,-0.5388910585344294,4
3,6,8,2,0,-1.7145271369125912,0
0,2,2,1,1,1.54359933989557,3
2,7,9,4,1,-1.086355236200388,0
0,9,12,0,1,0.7038537804864811,4
1,11,5,9,0,0.243184113571448,1
2,4,9,4,1,-0.6958377237804442,0
1,5,1,9,0,0.18116051734020497,2
1,11,5,12,1,-1.3555992822004854,1
2,7,1,10,0,1.3048277563916921,1
2,7,11,4,0,0.01727953698759181,0
1,3,5,12,2,1.7324823786047527,9
1,3,1,3,0,-1.5613943449752057,3
2,4,9,6,1,-0.6883255490816289,0
2,4,11,11,2,-1.410110703732913,5
1,11,6,3,0,0.08631449627106204,7
0,9,7,0,2,0.7866803220375197,4
1,5,0,12,1,-0.44481551692157517,2
0,9,10,0,0,0.7543972328190219,4
3,5,3,5,1,1.3280577119987973,3
1,3,5,9,0,-0.37400845488864076,9
2,4,1,6,1,-1.3478174396919693,3
0,11,10,1,2,-0.7395239089520153,4
2,8,1,11,0,-0.524906856402789,1
0,9,2,0,0,-0.7720766659802141,7
1,3,1,9,0,-1.7123312704621683,2
3,6,3,7,0,-1.0925190718506979,3
1,3,5,9,0,0.46099865586427285,9
0,11,12,0,1,-0.7850592448186793,4
0,2,10,1,1,0.2569371718662021,8
0,11,2,8,2,1.4545704387214071,1
0,11,2,0,2,-0.35135635887375205,7
0,9,12,1,2,-1.651232249578472,4
0,9,10,1,0,-1.6663721708945454,4
2,4,11,6,0,-0.520245455692242,0
3,10,1,5,2,1.3487450854001497,7
1,5,0,3,1,0.7949244522198091,3
1,0,6,3,2,-1.6045026705545604,8
0,9,2,0,1,-0.12872631997912282,7
2,8,13,6,1,1.12376508416384,0
2,7,9,4,2,-0.1411310392253715,0
3,13,4,7,1,-0.2298517486170189,1
2,8,9,6,2,0.5916334476780273,0
0,12,12,8,1,0.6694133487903745,6
0,2,2,1,0,1.3321412531171277,3
2,7,13,11,0,-0.31934293746495523,5
1,0,0,9,1,-1.6270777186238201,2
0,12,7,8,2,1.0047645321400454,6
2,4,11,11,1,-1.257632819333373,5
0,9,12,0,2,-1.449443679976453,4
2,4,1,10,1,1.1282338650103145,2
3,13,4,5,0,-0.15230299134155806,7
1,0,0,3,0,-1.5295350194576667,3
1,0,1,9,0,1.5556188194136744,2
0,12,7,0,0,1.5303856172202182,4
2,4,1,4,2,-1.1494189796976209,3
1,5,6,9,0,0.7949629761926236,9
1,5,5,12,2,-0.13812616934584557,9
1,11,1,12,2,1.4440919181158802,1
3,13,4,7,1,1.217840625776694,1
3,5,1,2,0,0.42748279951571283,3
2,1,13,6,1,-0.8184210052759815,8
3,10,3,5,1,1.6568598199700137,7
1,3,0,9,1,1.0903647997337231,2
0,12,10,0,1,1.0427491693350799,4
3,10,4,7,0,-0.907604002341402,1
2,4,1,11,1,-0.13392705630907187,2
2,1,9,6,1,-0.9260184613467028,8
0,2,10,0,1,-1.5474871907891938,8
1,0,6,12,0,-0.11601340895035893,9
1,0,5,9,1,0.8577955758529698,9
1,5,0,3,2,1.5469894495032406,3
1,11,1,3,2,-1.595372488997539,7
1,5,6,12,2,1.5374740282180746,9
3,6,1,2,2,-0.16971582705368332,3
0,12,2,8,1,0.2222655963332091,1
3,5,4,7,0,0.21941482234494078,3
1,5,1,9,0,-0.24002207744003012,2
0,11,10,1,1,0.07980394486542249,4
2,7,11,6,2,0.3394555216347251,0
0,11,10,8,0,-1.574569543677743,6
0,12,7,1,1,0.6485718794977644,4
1,3,5,12,0,-1.350706737653052,9
1,11,0,9,1,0.20589290788707357,1
2,1,13,10,2,0.2341309799600553,5
3,13,8,5,0,-0.14482934061555758,6
1,0,1,9,2,0.1587395651622031,2
0,2,7,1,0,0.2239991751098585,8
2,4,13,11,2,0.8265526339004617,5
1,0,6,9,1,-1.1768480483414996,9
3,6,4,7,1,-0.8161866148527439,3
0,11,7,1,1,1.5904830148107394,4
1,11,5,3,0,0.39916767949710186,7
2,4,11,6,2,1.4653571511094492,0
2,1,11,6,2,0.1192524930274056,8
3,13,4,5,0,-0.8419206286927876,7
1,5,5,3,0,-0.1400523679865674,3
3,13,3,7,1,0.2405644834200665,1
2,4,1,6,1,0.06119686599604945,3
2,8,9,10,2,-0.570365144323824,6
0,2,2,0,0,-1.5754941190252896,3
3,6,1,5,0,-0.6311559734250051,3
3,10,1,2,1,-1.1682572024038802,7
1,11,5,12,0,0.7199182771501009,1
1,11,6,12,2,-0.06111674768978677,6
3,5,4,7,1,-0.5006752775025083,3
3,13,4,7,2,-0.3354074341285753,1
3,10,1,2,1,-0.8483156081799842,7
2,7,9,11,1,-0.21424953962717205,5
2,4,13,6,2,-0.14494491253400077,0
3,6,1,7,1,-1.3631114568993006,3
2,4,9,10,2,1.6328208609338053,5
2,8,11,6,0,1.4491000345817568,0
2,7,9,6,0,0.6370917355990623,0
3,5,1,5,2,-0.17930829628447806,3
0,12,2,1,2,1.1327411698296035,7
2,4,13,6,1,-0.8587941287855109,0
3,5,1,2,0,-1.088204386895481,3
0,11,7,0,0,-0.41777168800584075,4
3,13,1,7,0,-1.262101600179848,1
2,4,13,4,0,1.2814822288661432,0
0,12,12,0,2,-1.1667932914369317,4
1,11,1,9,0,-0.7318961623347567,1
0,11,7,8,1,1.022986371281274,6
3,6,4,5,0,-0.3248903895502341,3
1,0,5,3,1,-0.2380573548264939,8
0,9,2,1,1,-1.1120122020948027,7
2,7,13,4,0,-0.7552416898603053,0
2,8,13,4,0,1.4127334042449289,0
2,8,13,4,2,-1.3471625321541236,0
2,1,1,6,2,-0.5113464179721071,3
0,2,10,1,0,0.8933532027606945,8
3,6,3,5,2,1.0519949228105447,3
3,10,8,5,2,1.032463268593625,6
3,6,8,5,2,-1.587629170461837,0
2,4,1,10,0,-0.8720848994064917,2
0,2,10,1,2,-1.3954330700906128,8
1,0,1,12,2,-0.4563727087659062,2
2,7,13,6,2,-1.6089329274282205,0
1,3,1,3,2,0.7126372462881725,3
2,4,9,6,1,-0.9562212560332211,0
0,9,2,8,2,-1.566980321033299,1
2,1,1,4,0,1.4866223841030182,3
1,11,0,12,1,1.5639014735687782,1
0,11,10,8,0,-0.6547711687602547,6
2,8,11,11,1,-1.549336341484287,5
0,12,2,0,1,1.014973384935871,7
0,2,12,0,0,-0.6163242438914469,8
0,2,10,1,2,0.43503349818734255,8
0,11,12,0,0,-1.535043947570131,4
1,5,6,9,2,0.2818236583043278,9
3,10,8,2,2,0.6614774103906008,4
0,11,7,0,1,0.6549283350121464,4
1,3,6,9,2,-1.3586426760528258,9
3,6,8,2,0,0.08192276337021633,0
2,4,9,4,2,0.17807859951505023,0
1,5,6,12,0,0.5258345021109694,9
2,7,11,10,0,1.3775610170653483,5
3,5,4,2,0,0.9255592440335635,3
1,5,5,3,2,-0.9346093072843221,3
0,12,12,1,1,-0.20423330669541867,4
3,6,8,5,2,-0.14660144336502137,0
1,3,6,3,1,-0.16967730308086892,8
3,6,3,2,1,-0.833560926592055,3
2,8,13,4,1,0.1678697467192246,0
2,8,9,4,1,0.23447769571538535,0
3,13,1,7,0,-1.562395968268381,1
2,1,13,11,1,0.10576910254235279,5
2,8,11,4,1,0.7966965549692734,0
1,5,6,12,1,-1.1462214899540224,9
1,0,0,9,1,-1.3079066038562128,2
3,13,3,7,1,0.07367863318792695,1
0,11,2,0,1,-1.5786530847960734,7
3,10,3,5,2,-1.0810004039791812,7
0,12,2,8,1,1.5064237061296386,1
1,11,6,9,0,1.5632465660309325,6
3,6,8,5,2,0.43202862830781613,0
1,0,1,3,0,-0.11146758015825516,3
2,8,9,11,1,0.9947482992082918,5
3,6,1,7,2,-1.5926372869277137,3
1,0,6,3,0,0.9775666073330529,8
2,4,13,4,1,0.6603987391517967,0
0,2,10,1,1,0.2999299255271132,8
3,13,1,7,2,-1.639251294033182,1
0,2,2,1,0,-1.6713032394147933,3
2,7,1,10,2,0.5355810672330217,1
2,4,11,6,2,-1.6402914412991718,0
3,13,1,2,1,0.42386154607115556,7
3,6,8,2,2,0.43622774134458986,0
2,7,1,11,1,0.7369073491612673,2
0,12,10,1,0,-0.36645775621701127,4
0,11,2,8,2,0.7054717873446872,1
0,12,10,8,2,-0.882794563848905,6
2,1,11,10,2,-1.4005952824477472,5
3,6,8,5,0,-0.42008312637470685,0
2,4,9,11,2,0.9444359907126374,5
2,7,1,4,0,-0.49243114732021886,3
2,7,13,6,2,-0.17900010450196263,0
0,2,10,8,1,-1.7180713424115193,5
3,5,8,2,0,0.6171748416539987,0
0,12,7,0,0,-1.6167147699367366,4
3,13,1,2,0,0.19179313383698945,7
3,5,1,7,2,0.8847238328502607,3
0,12,10,1,0,1.416084989879785,4
3,5,8,5,2,1.5423280487926936,0
2,7,1,11,1,0.48557695051988337,2
2,1,9,11,2,-1.3042853504116556,9
1,11,1,3,1,-0.5984876444783628,7
2,4,11,11,0,0.7325541402332361,5
3,13,4,5,2,-1.080268448495707,7
2,1,13,11,2,-1.0378920783998267,5
2,4,13,4,1,0.23339902447658123,0
1,11,0,3,1,1.6593253542301376,7
3,10,8,2,0,-0.582538719733186,4
3,10,3,7,2,-1.6421791159670793,1
2,8,9,11,1,-0.0004800144798635175,5
2,4,13,10,1,0.4354187379154866,5
1,0,6,9,1,-0.2483047315951341,9
1,11,1,3,0,-0.2020374402449958,7
2,8,13,4,1,-0.4968999281666934,0
1,3,5,3,1,-1.5044559131554684,3
2,1,11,10,2,-0.39342453718711684,5
0,2,10,1,2,0.03430713297157263,8
1,0,5,9,1,-1.2517001275199497,9
0,9,12,8,1,1.0611251043675662,6
1,5,6,9,1,-0.14313428581172216,9
1,5,5,9,0,1.4785708737848011,9
0,12,7,1,2,-0.7265798540863645,4
2,1,9,4,1,1.4589236476494385,8
3,10,1,5,0,0.7610233561431051,7
1,5,5,12,0,1.7021254880269767,9
2,8,11,4,2,-0.4775223698410319,0
0,9,2,1,2,-1.0341937770096408,7
1,0,5,3,1,-0.2523882727134644,8
2,8,9,10,0,0.12087049988561178,6
2,4,13,6,0,0.8346041442186787,0
0,2,10,1,0,-0.8084818202898566,8
2,8,1,10,1,1.5806979257158726,1
1,0,1,9,2,-0.21579049853974963,2
3,6,4,2,0,-1.1223366268090718,3
2,4,11,10,2,0.1513044384090166,5
2,7,11,11,2,-1.2879897099111492,5
3,6,3,5,2,-0.06789696690512757,3
0,12,2,8,1,-1.3741678370970438,1
1,0,6,3,2,1.3311781537967668,8
2,4,9,4,0,-1.3277849738284622,0
0,9,2,0,2,0.606426653238771,7
1,0,5,12,0,-0.18212054629993202,9
2,1,11,6,1,-0.4798723321827126,8
1,5,6,3,0,-1.171146500364963,3
1,0,6,9,1,1.2379886635586446,9
3,6,4,5,1,0.7493120684075161,3
3,5,3,7,0,0.9436269872835344,3
1,11,5,3,2,0.5420530946658473,7
3,6,8,2,2,-1.0216349618721345,0
0,9,2,0,2,1.3003589755452176,7
1,3,0,9,1,-0.240522889086618,2
0,12,12,0,0,-0.5460950414507291,4
1,0,6,12,2,0.06015671873005973,9
3,10,1,5,2,0.4381539399853117,7
3,6,8,2,2,0.8171142605609246,0
2,1,1,11,0,0.15881661310783193,2
2,4,13,6,0,-0.11189134385921401,0
3,6,1,7,0,0.5600823139430035,3
3,6,3,2,0,-0.26460037209564086,3
1,0,0,12,0,1.6262717855553508,2
2,1,1,11,1,1.547759928959529,2
3,6,8,7,2,0.435611357779559,0
3,6,8,7,0,-1.441970029250452,0
2,7,11,10,0,0.7440342841319383,5
1,11,1,12,1,0.3628010491602739,1
0,12,10,1,1,1.3522507669262633,4
1,11,6,12,2,0.4165419912364127,6
3,13,4,7,0,1.6084351861422668,1
0,2,10,1,0,-1.5515707319075245,8
3,6,3,5,1,0.6234542492227518,3
0,2,10,8,2,0.7224223353830392,5
3,13,4,7,0,-0.4792559486176815,1
1,0,6,12,0,1.4607727983445316,9
2,1,1,10,2,1.14460655345645,2
0,2,2,1,2,0.5516455638966421,3
0,9,7,8,1,-0.8000835942163097,6
3,6,1,5,1,-0.5955212985716513,3
2,4,9,10,0,-0.8713914678958318,5
0,2,12,0,1,0.30035368922807204,8
1,11,5,12,1,0.28455886037415296,1
2,7,1,6,2,1.4488688907448704,3
3,10,3,7,1,1.6412961349529815,1
1,3,6,9,1,-1.0842749416684083,9
0,9,10,8,1,1.6609048371155293,6
0,12,7,8,0,1.6095909053267001,6
0,9,12,1,2,0.39200222055361655,4
1,3,6,9,0,-0.7129038437372395,9
3,6,4,5,1,-0.02085919609870034,3
2,7,11,4,2,-0.03653845303417623,0
3,13,3,7,2,0.7218059518180083,1
3,5,4,5,0,-0.4839173493282283,3
1,3,1,12,2,-0.1628200359198993,2
1,11,5,12,2,0.5447112487900432,1
2,8,13,6,1,-0.6947590525416398,0
0,2,10,8,1,-0.7017318916210529,5
0,12,2,8,2,0.9438581311204209,1
3,6,8,7,1,0.03265060214055205,0
2,4,9,6,2,1.027686295964635,0
3,5,4,2,0,-0.49666878432980677,3
0,9,2,0,2,0.22449998675644617,7
1,3,6,9,1,-0.5220946063873351,9
1,11,0,12,2,0.7854090309346432,1
0,9,12,8,1,-0.5660119353957926,6
0,11,2,8,0,0.3349482168154362,1
2,1,9,11,2,1.4074170959965366,9
3,13,8,2,2,-0.18836142989587076,4
0,12,7,1,2,-1.7319399726247167,4
3,6,8,2,0,-0.8204627758351465,0
0,11,12,8,1,-0.9698587424095317,6
2,8,1,11,0,-0.7757364433975855,1
2,1,13,6,0,-1.3052484497320165,8
2,7,9,6,2,0.8213133735976983,0
1,11,5,12,2,-1.6546608831589567,1
1,11,1,3,1,-1.7150664725319933,7
2,8,11,10,1,0.14040215410253132,5
3,10,4,5,0,-0.6298076343764997,7
1,3,5,12,0,-0.4298682154695738,9
3,6,8,5,1,1.3851502397097926,0
3,10,4,7,1,1.5626687064387161,1
3,10,3,7,2,0.5692510194728394,1
3,6,3,5,0,1.6254242581534335,3
0,12,2,1,1,-1.7040486163070645,7
1,0,1,3,2,0.9367311961497501,3
2,8,11,11,1,-0.815300563478012,5
3,10,4,5,2,-0.49682288022106463,7
3,6,8,5,1,0.8409220757602462,0
1,11,1,3,0,1.5567360146252929,7
1,3,1,12,1,1.5687169701705828,2
0,11,2,1,1,-0.9701669341920471,7
0,11,2,1,1,0.00017489305798218505,7
0,2,7,8,1,-1.4167753510298107,9
1,5,6,9,1,1.5192136651040316,9
2,1,13,4,0,0.6998472873137798,8
1,3,1,3,0,-0.9413895264996629,3
3,6,8,2,1,0.6727264104524161,0
2,1,11,6,1,1.1826682385971135,8
0,12,12,1,1,-0.7150611862148479,4
2,1,1,6,0,-1.6828989552319387,3
0,9,2,1,2,-1.193914168298295,7
2,7,11,10,2,1.7294389847524123,5
3,6,1,5,0,0.0005601327861262007,3
0,9,7,8,1,0.9958654944199103,6
2,8,1,10,0,-0.7344387445405096,1
0,9,10,0,1,-1.6625582975859163,4
1,5,0,9,2,1.0409385426128013,2
1,3,5,12,1,-1.2623712679895487,9
2,1,9,10,1,-0.7218414054301889,9
1,0,0,9,1,-0.3785542836807443,2
2,8,13,11,0,1.3005515954092894,5
2,7,1,11,1,0.3994758712796175,2
3,6,8,2,1,0.7454596711260724,0
2,4,9,6,0,-0.013616689209586277,0
1,11,1,12,2,1.6777012892626237,1
2,7,1,11,1,-0.13192380972272122,2
0,12,2,8,1,-0.38155915356027026,1
1,11,1,3,1,0.5966800881167182,7
3,6,4,2,1,1.2654177322025233,3
2,7,11,11,2,-0.41180047221960303,5
1,3,6,3,0,-1.3212744224228223,8
2,8,13,4,1,-1.149611599561693,0
1,11,5,12,2,-0.04100723388065075,1
2,8,11,6,1,1.0991867895082295,0
1,5,5,12,1,0.21425260998780615,9
2,7,9,6,0,-0.5262551954512942,0
0,11,7,0,2,-0.26101764262389826,4
1,11,1,3,0,-1.5920209033626829,7
0,9,12,1,2,-0.3527817458678862,4
0,12,7,0,1,-0.3095578483700882,4
0,11,2,0,2,0.41338302546562916,7
0,9,2,8,0,-0.795460717478577,1
3,10,4,5,1,1.5927174052339768,7
1,0,0,12,1,1.5334675350453735,2
3,10,1,7,0,-1.6894095066375785,1
2,1,1,6,2,0.8752084115650951,3
1,5,0,12,2,-1.4375782963496064,2
2,8,1,11,2,-0.47274539721204173,1
1,5,0,3,0,0.4913555464420489,3
3,13,8,7,0,-1.7261999006753654,6
3,10,8,7,2,-0.22445839242299787,6
2,7,1,4,2,-0.9575695950817265,3
3,13,4,5,0,-1.265761377597219,7
2,7,11,10,0,0.23043267856986968,5
1,5,1,3,0,1.5916002100223579,3
1,3,1,9,2,-1.546947855169792,2
1,5,1,9,1,1.2025851325421775,2
1,11,5,12,0,-0.014271596747431541,1
1,11,1,3,0,-1.5347357557876156,7
3,6,8,7,0,-0.26282826934617665,0
1,5,5,9,2,-1.4970207864022822,9
3,13,8,2,1,-1.371278539135961,4
1,5,0,9,0,1.4154300823419397,2
0,11,10,0,2,0.009574742424704488,4
2,7,13,6,1,0.1002601744298881,0
1,11,6,12,0,0.4732878031920779,6
0,2,2,8,2,1.546604209775096,2
1,5,6,9,2,1.3300224346123335,9
0,2,12,0,1,-0.7226889328321064,8
0,11,7,8,0,1.3355698866976125,6
1,11,6,3,1,-1.0079974754958239,7
2,4,1,4,1,0.006223156789848487,3
0,2,10,0,1,-1.3577566246780937,8
0,9,10,0,0,-0.025135357081102854,4
0,11,12,1,0,1.1243429437560566,4
3,13,3,7,1,1.0149348609630566,1
1,0,5,12,1,1.6980419469086463,9
3,10,3,5,1,-1.2178760793888745,7
0,9,10,1,2,-0.8352174574230756,4
3,6,8,7,2,0.48827362861689366,0
2,8,9,6,0,0.2205705415293737,0
0,2,12,1,2,0.6117044375143484,8
0,11,10,8,2,-0.655233456434028,6
1,3,1,3,2,-0.4515186881912872,3
0,12,7,8,2,-1.690950465550156,6
3,13,1,5,1,-0.5075325446634781,7
1,11,1,3,2,-1.1610532194875807,7
3,13,1,7,2,-1.5268768653334706,1
0,2,7,8,2,-0.0564938709520542,9
1,11,0,12,0,0.6176756533005864,1
2,4,9,6,1,-0.4422729347158223,0
3,6,1,2,1,0.3621076176496138,3
1,11,1,9,2,-1.3407675526669272,1
3,6,8,5,1,0.7879516131403959,0
2,8,13,6,1,-1.458727957424732,0
2,1,13,11,1,1.0148578130174277,5
2,8,13,11,1,0.5614691769643232,5
0,11,7,0,1,-0.14151627895351598,4
0,2,7,1,0,1.4097670583382174,8
1,11,1,12,1,1.0577349947598957,1
0,12,12,0,1,-0.6968008231008052,4
3,10,8,7,2,0.29384313782243204,6
1,0,0,9,1,1.319197198251477,2
2,1,13,11,1,0.3551733025430154,5
1,5,1,3,0,0.5843138928432844,3
1,0,5,9,2,0.6207190471529267,9
3,10,4,2,2,-1.6402529173263574,7
3,13,1,5,2,1.1067760121526735,7
2,1,11,4,1,-1.3428863711717214,8
3,5,3,2,2,-0.3736232151604963,3
0,12,10,0,1,-1.3482026794201136,4
0,2,7,0,0,0.7797074829581065,8
3,6,3,5,1,-1.2885290455305511,3
3,5,4,2,2,0.08569811270603118,3
0,2,2,1,2,1.0518793508921014,3
2,8,11,10,2,-0.7395624329248296,5
0,12,10,1,1,1.6546254295467762,4
1,11,5,3,2,1.0316542651645222,7
1,11,6,3,2,1.6565516281874981,7
3,6,8,5,1,1.037124669304172,0
1,5,6,12,2,-1.1180604658266693,9
1,11,0,9,0,0.10156998950557908,1
3,6,4,2,0,1.5180194219467844,3
3,6,4,7,1,-0.15588572081330068,3
0,12,12,1,2,-0.5342296578238824,4
0,12,12,1,0,-1.0847372293421818,4
0,12,2,0,1,0.40444546377267965,7
2,8,1,6,1,0.532691769271939,1
1,3,1,3,1,-0.2356303445391844,3
0,12,2,1,2,-0.6570826071291209,7
2,8,1,10,2,1.1104357895700447,1
3,5,3,7,0,-0.5715208635082571,3
0,12,7,8,0,0.01570005410220003,6
2,1,13,10,0,0.3996684911436895,5
1,0,5,3,0,0.42278287483235144,8
2,1,13,4,1,-1.0053778453444422,8
1,5,6,12,1,0.9182011652260063,9
1,5,0,12,2,0.7715404007214459,2
3,6,3,5,0,1.0690225187945255,3
2,1,11,6,2,1.2634144856161726,8
2,7,1,4,1,1.5400551343966418,3
0,12,10,8,1,0.37493610059682136,6
1,5,1,9,0,-0.4974777877589101,2
2,1,13,6,1,-0.2878688516755604,8
1,3,6,3,2,1.6818233543537686,8
3,5,1,2,2,-1.2552058090460636,3
2,4,1,11,2,-0.15808158726372354,2
1,5,1,12,1,0.9179700213891194,2
2,1,11,4,0,-0.8330986389182818,8
1,0,5,3,1,0.38999897396726596,8
2,7,13,10,2,-0.26032421111323834,5
0,11,12,8,1,-1.2003091477854915,6
2,8,13,6,0,-0.3585218178172373,0
2,8,11,10,2,1.3099899687488268,5
0,11,7,8,0,0.7555914759762692,6
0,9,10,1,1,0.1569289384399245,4
2,1,13,11,2,1.1622120090326478,5
2,7,13,4,2,-0.38155915356027026,0
0,12,2,1,0,1.2235036497804164,7
2,1,1,11,0,0.6971120852439546,2
2,4,11,11,2,1.4150833665866096,5
1,3,6,3,1,-0.9490557970897359,8
2,7,1,4,2,1.4360018838248485,3
0,9,2,0,1,-0.5453630859672548,7
3,6,3,7,2,-1.0611605579797465,3
0,9,10,8,1,1.1610948138210289,6
0,11,12,1,0,-0.2880229475668183,4
1,0,0,9,2,1.1100505498419004,2
0,12,7,8,2,1.2815592768117725,6
2,1,11,4,0,0.7653765650711364,8
3,10,1,7,0,0.893122058923808,1
3,5,4,5,1,-1.7193811574872102,3
3,5,4,5,2,-0.7310871589056536,3
2,7,9,6,2,1.1395213890449447,0
0,9,2,0,2,-1.0198628591226704,7
0,2,2,1,1,-0.49813269529675536,3
2,7,11,10,2,-0.5225183700882939,5
2,1,1,6,0,-0.5500244866778016,3
2,4,9,4,2,1.4354625482054464,0
3,5,8,7,1,-0.616593911701148,0
3,5,1,5,0,1.3370723216373754,3
2,1,9,4,1,-0.9165800880071657,8
0,9,10,8,0,1.5446394871615599,6
3,13,4,7,2,-0.8181898614390948,1
1,3,6,12,0,-1.2851004119500664,9
1,5,0,9,2,1.6309717102387122,2
3,13,3,2,2,1.2600628999813166,7
1,11,5,9,1,-0.9499033244916536,1
0,12,12,1,0,-0.48461078083888814,4
0,12,10,8,1,1.0771510770583717,6
1,5,0,9,1,0.6016496806097809,2
3,5,8,5,0,-1.7256605650559635,0
3,13,4,2,0,-1.2405281754037634,7
1,3,1,9,1,-1.4784522315057238,2
3,10,8,5,0,1.646920634983889,6
1,3,0,3,2,1.6816307344896964,3
1,11,1,3,2,1.3416566744022933,7
3,13,4,5,2,0.42443940566337246,7
1,3,1,3,0,0.739257311502948,3
3,13,3,2,2,1.3141890817856,7
0,9,10,0,0,-0.2774673790156626,4
1,0,1,3,1,-1.3356823882554216,3
2,4,9,10,0,-1.5336570845488116,5
3,13,4,7,0,0.34022600109101403,1
3,13,8,5,0,-1.3443117581658555,6
0,12,7,8,1,-0.3462711944622464,6
3,10,1,5,2,-1.3666171384254144,7
1,3,0,3,1,-0.6926402340368458,3
3,5,3,5,0,-1.6861349689483514,3
0,2,10,8,2,0.45568234761588017,5
0,12,12,1,0,-1.0888978184061409,4
3,13,3,5,0,-1.330250508088586,7
2,7,11,4,2,-1.6120148452533751,0
1,3,5,3,2,-0.3350221944004309,3
2,7,9,6,2,-0.5444385106197083,0
0,11,10,0,2,-0.0043324117613071774,4
2,1,13,10,1,0.5607372214808491,5
1,5,5,12,0,-1.7164918595261276,9
1,11,6,12,1,-1.4726736355835581,6
0,11,2,8,0,1.6396396041219605,1
0,2,12,0,1,0.7433408526212786,8
2,1,13,6,0,1.717689173044009,8
0,9,12,8,0,-1.1945690758361405,6
2,1,1,4,2,0.3837580903713272,3
1,0,5,12,1,0.027103150055272966,9
1,0,6,9,1,0.7952326440023247,9
1,0,0,12,1,-0.9594572697496336,2
0,2,2,8,2,-1.137630644016403,2
2,7,13,11,0,1.1468024199068731,5
1,11,1,12,2,-0.18809176208616973,1
0,11,7,1,1,0.4112256829880205,4
0,2,10,0,2,-0.5843108224826501,8
2,1,1,10,1,0.9980613608703334,2
3,5,1,5,2,-0.8324822553532507,3
0,2,10,1,1,-0.4503244450340397,8
0,9,2,8,1,-0.5601562915279984,1
3,5,4,7,1,-0.34145569786044183,3
2,4,1,4,2,-1.4093402242766244,3
1,0,6,9,2,-0.7247307033912717,9
0,2,12,1,0,0.7098635202455329,8
1,5,5,3,2,-1.6264228110859746,3
3,5,3,7,0,-0.8550187794496962,3
